The Open Source world, however, has an excellent music typesetter in GNU Lilypond, which now runs natively on Linux, Mac MicroPython X and MicrMicroPythonoft Windows.;121;132;MicroPython;Resource
We've received actionable information that the men are hiding in these mountains.;26;37;information;Resource
a feature that will scan my toothbrush and remind me when to replace it;20;24;scan;Service
a plant sensor that tells me when certain plants need watering;20;25;tells;Service
to recieve text alerts if i leave my garage door open after leaving;3;10;recieve;Service
my shower to automatically adjust the temperature. ;27;33;adjust;Service
The inventory database would become more important, since the data printed on the kanban cards was being reduced to a bar-code label.;14;22;database;Resource
The MongoDB includes field elevation around the country, obstructions, buildings, tall towers and the like.;4;11;MongoDB;Resource
Queries on the MySQL are checked immediately with the attendant physicians or nurses.;15;20;MySQL;Resource
Our barcode verifiers are used for UID and MSL compliance to MIL-STD 129 and 130, and other applications by defense contractors, DOD and other government agencies.;4;11;barcode;Device
Each edition of PocketMirror synchronizes Outlook Contacts, Calendar, Tasks and Notes with the built-in personal information manager software built into Palm MicroPython devices.;158;169;MicroPython;Resource
The cameras are not only linked to the police national computer, but also to the DVLA MongoDB, which allows officers to identify vehicles that are not registered or taxed.;86;93;MongoDB;Resource
Changes include a new image SQLite that is available from the main page as well as from a radio button after the search box.;28;34;SQLite;Resource
The company said that the Corona SDK adds cross-platform capabilities to the previous version of the Corona toolkit, which could only be used for development for the iPhone.;166;172;iPhone;Device
An automatic routine counts, blood counts, platelets, and reticulocytes on primary tube with positive identification by barcode, cadence suited to the needs of the laboratory.;120;127;barcode;Device
There will be an issue of the New York Times and magazines, an iPhone and Kindle, metro cards and subway maintenance signs.;63;69;iPhone;Device
Rumor once had it that Larry Poons used a catapultlike device to hurl paint onto upright canvases.;55;61;device;Device
It will be necessary for the trauma data repository, once developed, to have the capacity to report on the potential volume of scene rescues in order to accurately determine the potential benefits of a rotary wing system.;36;51;data repository;Resource
Adobe PDF has proven to be an important technology in that regard, and JSON is gaining momentum within the industry.;71;75;JSON;Resource
So I ordered him to sign onto his iPad and showed me how he plays his games.;34;38;iPad;Device
Jolla runs on Sailfish Windows 10 IOT, but can also run mWindows 10 IOTt of the apps designed for Google's Android system.;23;37;Windows 10 IOT;Resource
With this keyboard chip cards, magnetic cards and barcode readers, plug ins and touchpad can be handled within one application.;50;57;barcode;Device
The speed trim electrical actuator is an electric electrical actuator installed between the aft upper controls and the swash plate to provide limited control of the aft rotor head in the pitch axis.	Copy;15;34;electrical actuator;Device
a refigerator that can tell me when my store bought food will expire;23;27;tell;Service
He grinned and flipped open his notebook, obviously savouring the moment before he dropped the bombshell of what kind of trouble I was in.;32;40;notebook;Device
Not too long ago, most mailstores consisted of a single text file per user containing the user's messages concatenated together within that file.;61;65;file;Resource
Players insert a barcode into the machine which scans it and converts it into a character, who is then put into action in the fight game.;17;24;barcode;Device
Whatever their aphrodisiac qualities, oats or porridge have real nutritional value.;77;82;value;Resource
When analyzing a new sample, the iKnife can compare its mass spectrum to the ones in the database and predict its tissue type.;89;97;database;Resource
Since absolute value judgments are necessarily arational, anything can be called absolutely good and anything can be seen as a cause of guilt.;15;20;value;Resource
With virtualization, there is less registry bloat since the entries used by a virtualized application are never installed to the hMicroPythont MicroPython registry, but into the virtual one.;130;141;MicroPython;Resource
If you use computer applications that let you access information from a Microsoft SQL Server system, you're probably a mere mortal.;72;92;Microsoft SQL Server;Resource
The last known gunboat equipped with a ram was launched in 1908, the German ship SMS Emden.;81;84;SMS;Resource
Subsequently, the number of ESTs was extended to 12,000 and the diatom EST MongoDB was constructed for functional analyses.;75;82;MongoDB;Resource
Cutting-edge firms have developed wireless and cellular telephone technology, as well as new applications for the Internet.;34;42;wireless;Resource
my smart home to ring bell in all over the home ;17;21;ring;Service
There is an internet repository for your courses, should people feel the need to download them.;21;31;repository;Resource
Bundled with the Mbed are Office Mobile apps as well as Google Maps, a couple of games, the unloveable Internet Explorer and a pocket version of Windows Media Player.;17;21;Mbed;Resource
Short of exporting the entire database, and then backing that up, the ideal is to shut down each database, back it up, and then fire it up again, in sequence.;30;38;database;Resource
In the manufacture of electrical actuator systems using compression springs, the foil combination is wound around the compressed spring and fixed so that the spring can no longer return to its normal length.	Copy;22;41;electrical actuator;Device
